Gender,Gendet_text,Race,Race_text,Education,Reationshship Status,Relationship_text,Employment,Employment_text,Age,Religion,Household,Siblings,A1,E1,P1,N1,A2,H1,M1,R1,M2,E2,Lon,H2,P2,N2,A3,N3,E3,H3,R2,M3,R3,P3,hap,PANAS_1,PANAS_2,PANAS_3,PANAS_4,PANAS_5,PANAS_6,PANAS_7,PANAS_8,PANAS_9,PANAS_10,PANAS_11,PANAS_12,PANAS_13,SWL_1,SWL_2,SWL_3,SWL_4,SWL_5,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,big5_11,big5_12,big5_13,big5_14,big5_15,Q44
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,58,Somewhat,2,3,7,8,6,2,7,8,9,7,8,7,0,8,7,1,9,3,9,9,8,8,8,7,8,4,3,3,2,3,4,2,4,3,2,4,1,4,6,5,6,7,7,5,5,4,2,5,1,1,4,2,2,4,3,5,5,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,"Other, please specify",married,Other,homemaker,57, Much,2,2,8,7,7,6,7,7,7,8,8,7,7,7,8,5,7,5,8,9,7,7,6,8,7,4,3,4,3,3,4,3,4,3,3,4,3,4,5,5,5,5,5,2,5,1,5,5,5,1,2,2,3,4,4,5,2,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,"Other, please specify",Widowed,Full time,,51,,1,1,7,6,5,0,7,7,7,2,8,5,1,8,7,1,10,1,2,7,5,8,6,7,7,4,2,4,2,5,4,2,4,2,1,4,2,4,5,5,5,6,1,1,5,1,1,5,5,2,1,1,1,5,1,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,61,Somewhat,3,2,9,9,8,0,9,9,10,9,10,9,0,8,8,1,10,1,9,9,10,9,10,9,9,4,2,5,1,4,4,1,4,1,1,4,1,5,6,6,6,7,6,4,5,1,1,2,5,1,1,1,1,4,5,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,68,,1,1,9,9,8,6,9,9,8,7,7,8,4,9,9,2,10,3,9,9,9,8,9,9,9,4,2,4,2,4,4,1,4,2,2,4,2,4,6,5,6,5,3,4,4,1,2,5,2,1,1,2,1,4,4,5,5,5,interesting survey
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Retired,,74,,1,4,9,9,8,0,9,10,9,10,9,9,0,9,9,1,10,1,8,10,9,10,10,9,9,5,2,5,1,4,5,1,4,1,1,4,1,5,6,6,6,5,3,5,5,1,1,4,2,1,2,1,3,3,4,5,5,4,"You did not give ""nobody"" as a choice fhow many live with me. I chose 1 but I live alone.  You might want to add that option."
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Some college but no degree,Single,,Student,,24,,1,2,3,3,5,8,2,2,3,2,3,3,8,2,2,2,4,7,3,3,2,2,1,3,5,3,3,3,4,3,4,4,2,3,4,3,4,4,2,4,4,3,1,3,4,4,4,5,5,4,4,3,4,3,4,3,3,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Unemployed,,58, Much,1,1,8,8,9,3,8,8,9,8,10,8,2,8,8,3,9,1,6,8,9,7,8,8,8,4,2,4,2,3,4,1,4,1,2,4,2,4,7,6,7,7,4,4,5,2,4,3,2,1,3,1,3,2,4,5,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),Single,,Selfemployed,,49, Much,1,1,6,9,2,8,7,7,3,3,6,8,10,6,6,4,9,8,10,8,0,8,2,1,0,3,3,3,2,4,4,3,2,4,4,1,2,1,1,1,1,1,1,1,5,2,3,3,5,3,3,3,2,3,2,4,3,5,
Female,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Master's degree,In a relationship,,Full time,,59,Somewhat,2,2,8,6,8,2,7,6,8,8,8,7,2,7,8,2,8,2,2,7,8,9,8,8,8,4,2,4,2,4,4,2,4,2,2,4,2,4,5,5,5,5,4,2,4,2,3,3,2,2,2,2,3,3,4,4,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,Single,,Retired,,77,Somewhat,1,1,6,7,5,3,5,7,6,6,7,6,3,7,7,2,8,2,8,8,9,7,5,7,7,4,3,4,2,3,4,2,3,2,2,3,2,3,5,5,5,5,2,1,5,2,4,4,4,2,3,4,1,3,3,4,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Unemployed,,45,,1,1,0,5,0,9,0,0,0,2,0,0,10,0,0,1,2,10,0,0,3,0,5,1,0,1,4,2,4,2,2,4,1,5,4,2,2,2,1,1,1,1,5,5,5,4,5,4,1,3,5,5,5,1,4,3,3,3,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Master's degree,In a relationship,,Full time,,39, Much,5,2,9,9,9,2,9,9,9,8,9,9,8,9,9,2,9,4,2,10,9,10,9,9,9,5,1,5,2,5,5,2,5,2,1,5,1,4,7,7,7,7,7,4,5,4,1,3,5,1,2,3,1,5,5,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Unemployed,,57,Somewhat,2,1,6,8,4,7,4,5,4,4,7,5,7,4,6,2,4,7,7,5,2,4,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,5,4,4,3,4,3,3,3,4,4,2,3,4,4,3,4,
Male,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Some college but no degree,In a relationship,,Selfemployed,,54,,3,1,4,6,7,1,7,4,5,2,10,4,6,2,4,4,4,1,8,4,5,3,4,3,3,3,2,4,1,3,3,2,3,1,1,2,1,3,4,3,3,4,1,4,5,4,1,4,1,3,2,1,1,4,3,2,3,3,
Male,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Master's degree,Single,,Full time,,52, Much,3,1,8,10,8,7,7,7,10,7,10,10,0,0,8,4,10,3,10,7,10,9,8,4,7,3,1,3,2,3,4,2,3,2,3,4,3,3,4,4,4,4,1,5,3,2,3,3,4,1,1,1,3,3,1,5,5,3,none
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,49,,3,4,8,9,7,3,8,4,7,6,6,8,4,4,7,3,9,2,8,4,8,6,8,7,7,4,2,4,2,4,4,1,4,2,3,4,2,4,5,5,5,6,6,1,1,1,2,4,5,5,2,1,1,4,3,4,4,3,
Female,,"Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian)",,Bachelor's degree in college (4year),Single,,Retired,,74, Much,1,5,3,8,8,3,5,3,7,8,7,6,2,2,8,1,5,2,9,5,8,5,8,8,8,4,2,4,2,3,4,2,4,2,2,4,1,4,1,2,4,1,2,1,5,2,2,4,2,1,4,2,3,1,4,4,4,3,Personal feelings...nothing is never “never” and nothing is never “always”
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),"Other, please specify",separated,Full time,,64,Somewhat,1,4,8,8,6,1,8,6,6,7,8,9,2,5,8,2,9,2,9,6,8,7,1,6,6,4,2,4,1,5,5,2,5,2,1,4,1,3,3,3,3,3,1,1,5,2,3,2,5,1,1,1,1,4,5,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Part time,,46,Somewhat,2,2,7,7,3,8,6,4,7,8,7,9,5,3,7,0,7,8,9,5,6,6,3,6,5,3,3,3,3,3,3,4,2,3,3,2,1,3,1,2,2,2,1,5,5,4,5,5,1,1,2,5,1,1,5,4,3,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,69,,3,3,3,4,2,6,2,5,3,1,2,4,10,2,2,5,7,8,3,5,3,3,3,2,6,2,4,2,4,1,2,3,2,4,1,2,2,1,2,4,3,3,2,4,2,2,5,4,2,2,2,4,1,2,4,3,2,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,42,,2,1,3,6,4,8,4,5,6,6,4,7,4,5,5,3,4,4,6,6,6,5,4,4,5,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,4,3,2,2,3,3,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,"Other, please specify",Married,Part time,,67, Much,1,2,7,8,7,1,5,8,8,8,8,7,1,6,7,1,9,1,9,7,9,7,7,7,8,4,2,4,2,3,3,2,4,2,2,3,2,3,5,5,5,6,2,4,4,2,2,3,3,3,2,2,3,4,3,4,4,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,52,,1,2,2,2,1,2,1,10,2,6,2,6,9,10,7,2,10,9,4,10,1,3,0,1,3,3,3,2,3,3,3,2,2,4,3,1,2,1,2,2,2,2,6,4,5,1,2,4,4,1,2,5,1,2,5,5,5,4,
Nonbinary/nonconforming,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Part time,,20,,5,3,7,8,5,4,9,8,8,9,8,7,3,8,5,5,8,6,7,7,9,8,9,5,7,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,4,5,2,4,5,4,2,2,4,1,3,2,4,3,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Selfemployed,,47,,3,1,3,1,1,7,4,3,1,5,0,2,0,1,2,7,8,7,3,1,3,2,5,2,2,2,4,2,4,1,3,3,2,3,2,1,3,2,2,1,2,2,2,4,1,1,4,1,1,5,5,4,5,1,1,4,2,4,
Male,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese),Native Hawaiian Pacific Islander  (e.g. Native Hawaiian, Samoan, Chamorro Tongan, Fijian, Marshalles)",,Some college but no degree,In a relationship,,Part time,,35,Somewhat,4,2,4,3,4,6,4,2,5,4,5,3,6,2,3,4,4,7,7,2,7,4,3,4,4,3,3,3,3,2,4,2,3,3,4,3,3,2,2,3,2,3,2,5,4,4,4,2,2,3,4,4,3,2,4,3,4,2,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,52,,1,2,3,6,1,6,7,4,1,4,2,6,6,2,4,7,6,8,5,5,3,3,2,4,4,3,4,3,3,3,3,4,3,4,3,2,4,2,1,1,2,3,3,4,3,2,4,5,3,2,2,4,1,3,2,4,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),Single,,Selfemployed,,42, Much,1,3,6,10,7,5,7,3,8,7,10,7,8,3,10,4,7,3,10,3,10,8,9,7,8,4,2,4,2,3,4,3,4,2,1,3,1,4,5,5,6,6,1,4,5,5,5,5,2,3,3,3,1,3,4,5,5,5,No issues.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,"Professional degree (JD, MD)","Other, please specify",Widow,Retired,,84,Somewhat,1,3,2,1,5,7,8,6,2,9,2,3,10,3,3,6,9,9,2,6,1,2,2,1,4,3,3,3,3,2,4,3,3,4,2,3,4,2,6,6,6,5,5,1,1,1,5,1,5,3,2,4,5,4,3,5,3,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),Single,,Unemployed,,53, Much,7,2,3,8,3,7,5,3,5,3,3,4,3,2,4,3,6,7,7,3,5,6,5,4,4,3,3,3,3,2,3,3,3,3,2,3,2,3,3,2,2,4,3,4,5,2,5,1,1,1,4,5,4,1,4,4,1,2,thank you
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,71,,1,1,6,5,8,8,8,3,3,10,3,4,7,2,6,5,9,3,2,5,9,4,9,9,8,3,3,4,2,2,4,2,4,2,4,4,2,4,6,6,6,6,3,4,3,2,5,4,4,4,1,2,4,2,2,5,3,4, redundant.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Retired,,65,Somewhat,1,More than 10,8,9,7,0,8,9,9,9,9,10,2,9,9,2,10,1,3,10,7,9,7,9,7,4,2,4,2,4,4,2,4,2,1,3,2,4,5,5,5,5,1,4,5,2,1,5,4,1,2,1,1,4,4,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Selfemployed,,68,,1,2,9,7,8,5,9,9,9,9,9,9,1,9,9,1,10,1,6,9,10,10,10,9,8,4,2,4,2,3,4,2,4,2,1,3,1,4,6,6,6,6,5,5,4,2,2,1,2,1,1,1,3,3,4,5,4,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Unemployed,,45,,4,1,2,5,2,9,1,4,4,3,3,5,8,4,3,7,9,7,1,4,4,0,5,3,3,3,4,3,4,2,3,3,2,4,4,2,3,2,1,2,2,2,2,5,5,1,5,4,1,4,4,5,1,1,2,5,2,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,63, Much,2,1,8,7,7,9,9,7,10,10,10,7,7,7,7,1,10,8,9,8,10,10,9,9,7,4,4,4,4,3,5,1,3,3,4,3,2,4,7,7,7,7,7,4,5,1,4,5,5,1,1,5,2,4,4,5,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French),Black African American(e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian),American Indian Alaska Native(e.g. Navajo Nation, Blackfeet Trive, Mayan, Aztec, Native Villave of Barrow Inupiat Traditional Government, Nome Eskimo Community),Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese),Native Hawaiian Pacific Islander  (e.g. Native Hawaiian, Samoan, Chamorro Tongan, Fijian, Marshalles),Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Bachelor's degree in college (4year),Single,,Part time,,28,,4,1,7,5,7,4,5,7,8,5,7,6,3,7,5,2,4,3,7,7,7,6,4,7,6,4,4,3,3,3,3,3,2,2,4,3,2,2,6,4,4,4,2,4,4,2,2,5,4,3,3,3,3,3,3,3,3,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French),Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Associate degree in college (2year),In a relationship,,Selfemployed,,41, Much,1,1,8,9,8,3,8,8,7,9,9,7,3,7,9,3,9,3,9,7,9,7,8,8,9,4,2,4,2,3,4,2,4,2,2,3,2,4,6,6,6,5,2,4,5,1,2,5,5,1,1,1,1,3,3,5,5,5,"I have no siblings (in laws only), but there was no option available fthis. "
Female,,"White  (e.g German, Irish, English, Italian, Polish, French),Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Some college but no degree,In a relationship,,Part time,,41,,1,1,7,10,8,7,4,4,8,10,5,3,7,2,7,4,7,4,8,4,10,6,8,8,8,3,3,3,2,3,3,2,3,3,3,4,3,4,6,6,6,7,4,4,4,1,5,5,3,3,2,3,1,1,4,5,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Selfemployed,,42,,1,1,1,4,1,2,2,3,0,7,0,8,9,0,6,1,3,2,1,3,5,0,2,4,2,2,3,3,3,2,3,3,2,3,2,1,1,4,1,2,1,1,1,4,2,3,2,2,1,1,5,2,1,1,2,3,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,66,Somewhat,1,2,9,7,8,3,7,8,9,8,9,7,2,8,8,4,9,3,8,8,9,8,9,8,8,4,3,4,2,4,5,2,4,2,2,4,3,4,5,6,6,6,3,4,5,2,2,4,3,4,2,2,1,4,4,5,4,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Part time,,51,Somewhat,1,3,10,8,10,2,10,9,10,10,10,10,0,9,10,1,10,1,10,9,10,10,10,10,10,5,1,5,1,5,5,1,5,1,1,5,1,5,6,6,6,6,6,4,5,1,1,5,3,1,1,1,1,4,4,5,5,5,I did not have any concerns. My internet did go out briefly while taking this survey and I hope all of my responses were saved properly.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Retired,,72, Much,1,4,8,8,8,3,8,9,9,9,9,8,2,9,8,1,9,2,7,8,9,10,9,8,9,4,2,5,1,3,3,2,4,2,1,4,1,4,6,6,6,6,5,2,4,2,2,3,4,1,2,1,2,3,4,4,4,2,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Part time,,60,Somewhat,3,2,7,8,8,8,7,8,8,8,8,7,6,8,8,5,9,7,8,9,7,7,8,8,8,3,3,4,2,3,4,2,4,4,2,4,2,3,5,2,5,5,3,4,5,4,3,5,2,2,4,4,1,4,5,4,2,4,"interesting, introspective"
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Full time,,40,,3,6,9,8,9,2,8,8,9,8,9,9,2,8,8,1,9,2,8,8,8,9,8,9,8,4,2,4,1,4,4,1,4,2,1,4,1,4,6,6,6,6,6,5,5,1,1,4,1,1,1,1,1,5,5,5,5,4,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,64,,1,1,9,8,10,1,9,9,10,9,10,9,0,9,10,0,9,1,8,9,10,8,9,10,10,5,1,5,1,4,5,2,5,1,1,5,1,5,7,7,7,6,6,2,4,1,1,3,4,1,1,1,1,5,5,5,5,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),Single,,Selfemployed,,61,,1,2,5,8,6,2,6,6,6,8,5,7,2,6,8,1,8,2,8,6,6,6,6,7,7,3,2,3,1,3,4,2,4,1,1,3,1,4,4,4,5,5,3,1,5,1,2,5,5,2,3,1,1,4,4,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,41, Much,2,1,9,8,9,4,9,8,9,8,9,10,1,8,9,2,9,1,8,8,9,9,9,9,9,4,1,4,1,4,4,1,4,1,1,4,1,4,6,6,6,6,6,1,5,1,1,4,5,1,1,1,1,5,5,5,5,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,61,,2,5,9,6,8,0,10,10,10,10,10,9,0,10,10,0,10,0,7,10,10,10,10,10,10,4,1,5,1,4,4,1,4,2,1,3,1,5,7,7,7,7,7,1,4,1,1,5,4,1,1,1,1,5,5,5,5,5,Everything was clear and easy to understand.
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Full time,,56,,1,4,7,8,9,6,7,2,9,9,9,8,8,2,8,1,10,4,8,3,9,8,9,9,8,4,2,4,2,3,4,3,4,2,2,4,1,5,5,6,6,7,5,2,4,4,3,3,4,1,5,2,2,1,4,3,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Retired,,70, Much,3,2,8,8,9,2,9,7,9,9,9,8,1,7,9,1,9,1,8,7,10,9,10,8,9,5,1,5,1,4,4,1,4,2,2,4,1,4,6,5,6,6,6,4,4,2,2,2,2,1,2,1,2,3,4,4,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Part time,,77,Somewhat,1,2,8,8,8,2,8,6,10,9,9,8,2,7,8,2,9,2,8,7,10,8,8,8,9,4,2,4,2,3,4,2,4,2,1,4,2,4,5,5,6,7,5,4,5,1,1,5,4,1,2,1,2,3,4,5,5,5,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,Single,,Full time,,63,Somewhat,1,3,8,7,7,0,9,8,9,10,10,9,0,8,9,1,10,1,5,8,10,9,10,9,9,4,1,4,1,3,4,2,4,1,1,3,1,4,5,5,6,6,3,2,5,1,1,2,1,1,2,1,3,3,5,5,5,3,
Female,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Bachelor's degree in college (4year),In a relationship,,Unemployed,,58,,1,1,4,8,8,6,8,8,4,9,7,7,1,8,9,2,9,2,6,8,9,7,9,10,9,4,3,4,2,4,4,2,4,1,1,4,1,5,6,6,6,7,3,5,4,1,4,4,1,4,2,1,3,4,4,5,3,1,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),Single,,Part time,,61,Somewhat,1,2,7,5,7,1,5,9,6,5,7,8,8,9,9,3,8,1,5,8,2,6,1,8,6,4,2,4,2,4,4,2,4,2,2,4,2,4,2,2,2,2,2,4,4,2,4,4,3,2,2,2,2,4,4,4,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,47, Much,1,4,3,5,5,2,5,3,4,6,4,5,4,3,5,3,6,3,6,3,6,3,6,6,5,3,3,3,3,3,4,2,3,3,2,3,2,3,3,3,4,3,3,5,4,4,2,2,3,2,2,2,2,2,4,4,4,4,
Female,,"Hispanic, Latino, Spanish Origin  (e.g. Mexican Mexican American, Puerto Rican Cuba, Salvadoran, Dominican, Columbian)",,Some college but no degree,In a relationship,,Selfemployed,,52,,2,2,6,3,6,4,5,8,9,10,10,8,1,8,6,6,10,5,0,8,10,4,10,6,6,4,3,4,3,4,4,3,4,3,2,3,3,3,5,2,5,7,2,2,5,2,3,5,4,2,2,4,2,4,4,4,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Master's degree,In a relationship,,Full time,,73, Much,1,3,9,9,9,1,9,8,9,9,9,9,1,8,9,1,10,1,9,8,8,9,9,9,9,5,2,5,1,4,4,1,5,1,2,5,1,5,6,6,6,6,6,2,4,2,1,5,4,2,2,1,1,5,4,5,5,5,All seemed straightforward and seemed to go well.Thanks fletting me participate and adding to our body of knowledge.
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Retired,,41, Much,More than 10,1,10,10,10,10,8,10,10,8,9,10,5,8,10,9,9,6,7,10,10,10,3,8,7,5,2,5,2,5,5,3,5,3,3,5,3,5,5,7,5,5,3,4,5,1,5,5,5,1,3,2,2,4,4,5,4,5,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Unemployed,,60,,2,1,7,6,5,6,5,4,6,5,6,7,5,6,4,8,7,1,8,5,3,4,5,6,5,4,3,3,4,4,3,4,4,4,4,2,3,3,2,3,4,5,2,3,4,4,4,5,3,3,1,4,4,3,4,3,2,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,58,Somewhat,2,2,8,6,6,2,8,8,9,9,9,7,0,8,8,2,9,1,6,8,9,9,9,8,9,4,2,4,1,4,4,2,4,2,1,3,2,4,6,6,6,6,4,2,4,1,2,3,4,2,1,1,2,4,4,5,4,4,NO ISSUES ALL WORKED FINE
Male,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Bachelor's degree in college (4year),In a relationship,,Full time,,48,,2,1,7,5,6,3,7,7,7,7,7,7,3,4,7,3,7,3,5,5,5,6,6,6,6,4,2,4,2,4,4,2,4,2,1,4,2,4,6,6,6,6,2,5,4,1,3,3,4,2,2,2,2,2,4,5,3,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),"Other, please specify",separated,Selfemployed,,41, Much,1,1,9,9,9,9,10,9,8,8,10,9,4,7,5,1,8,6,9,9,10,6,8,9,7,4,2,4,1,2,2,1,4,3,1,1,2,3,5,6,5,5,6,1,1,1,1,1,1,1,1,2,2,4,3,3,2,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Some college but no degree,In a relationship,,Full time,,44,,2,1,7,8,5,3,7,8,8,9,8,6,6,7,5,2,8,4,9,8,5,7,6,7,7,3,3,3,2,4,3,2,3,2,1,3,2,3,5,5,5,6,5,5,3,2,2,4,3,1,2,2,2,2,2,5,4,3,
Female,,"Asian  (e.g. Chinese, Filipino, Asian Indian, Vietnamese, Korean, Japanese)",,Master's degree,Single,,Full time,,48,,1,1,6,8,5,5,5,6,6,6,6,6,5,6,6,5,8,6,8,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,5,4,4,3,4,3,3,3,3,3,3,3,4,3,4,4,4,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,40,Somewhat,2,2,7,8,7,3,7,6,6,7,7,7,3,6,7,2,7,3,9,8,7,8,7,7,7,4,2,4,2,4,4,2,4,2,2,4,2,4,5,5,5,5,4,3,4,2,2,5,3,2,2,2,2,3,4,4,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,42,,3,1,5,8,1,4,6,5,5,2,10,5,6,6,2,6,7,1,9,5,4,2,4,2,2,3,4,3,2,2,3,3,2,1,2,2,4,3,2,4,3,5,2,3,2,3,2,3,4,4,4,1,4,2,1,5,4,3,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Retired,,55,,2,6,6,6,3,0,8,8,5,7,7,6,2,5,6,0,9,1,4,8,7,5,9,7,7,3,1,3,1,3,3,1,3,1,1,2,1,3,5,5,6,6,3,3,2,1,1,3,3,2,2,2,1,3,3,5,5,3,
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Associate degree in college (2year),In a relationship,,Retired,,51,,1,1,7,8,9,2,9,5,2,10,5,7,2,8,8,2,9,2,8,4,9,1,10,9,10,4,3,4,2,4,4,2,4,3,1,4,3,4,7,7,7,7,6,5,4,5,3,5,4,2,4,3,1,2,2,3,3,4,"OK, here goes. I am pretty happy and somewhat happygolucky. But that's because long ago I came to the realization that there is nothing meaningful about our existence. We can put what meaning we want into it, but as far as the universe goes we're nothing. It's was hard to accept, but once I realized there was no other answer then I became a lot less stressed. When I had cancer, I didn't wonder what I'd done wrong, try to bargain with some deity. I just went through treatment and hoped that things would work out since the odds are in my favor. Things like that. I am part of a society, and an ecosystem and I need to do my part to keep both moving along but there's no gran plan purpose fme. It's kind of comforting to know that mediocrity and obscurity are not signs of failure but of an average life welllived."
Female,,"White  (e.g German, Irish, English, Italian, Polish, French)",,High school graduate (high school diploma equivalent including GED),In a relationship,,Retired,,63,,1,3,8,7,9,1,9,9,9,9,9,7,0,9,10,1,9,1,6,9,9,9,9,9,9,4,2,5,1,4,4,1,4,1,1,4,1,5,5,3,6,7,5,5,4,2,4,3,1,1,2,1,2,4,4,5,4,4,
Male,,"White  (e.g German, Irish, English, Italian, Polish, French)",,Bachelor's degree in college (4year),In a relationship,,Full time,,50,Somewhat,3,2,8,9,4,2,9,8,9,8,9,9,0,8,8,1,9,3,9,8,10,8,10,9,9,3,3,4,2,4,4,2,4,2,1,3,2,3,5,5,6,6,2,4,5,1,2,5,5,1,1,1,1,4,4,5,5,5,
